Private,057,258,258,0,0,0,0,0
Hoku Scientific Inc,058,0,2,1,1,1,1,0
Sanyo Electric,058,14,15,0,0,0,0,1
Hoku Materials,058,36,37,1,0,1,1,0
Hoku Scientific,058,41,42,1,0,1,1,0
Each ADR,058,195,196,0,0,0,0,0
Todd Zeranski,058,208,209,0,0,0,0,0
Jeff Ward,058,223,224,0,0,0,0,0
Hoku,058,28,28,1,0,1,1,0
Hoku,058,67,67,1,0,1,1,0
Sanyo,058,70,70,1,0,0,0,1
Sanyo,058,83,83,1,0,0,0,1
Hoku,058,106,106,1,0,1,1,0
Hoku,058,111,111,1,0,1,1,0
Each,058,135,135,0,0,0,0,0
Hoku,058,145,145,1,0,1,1,0
Hoku,058,154,154,1,0,1,1,0
Market,058,171,171,0,0,0,0,0
Before,058,174,174,0,0,0,0,0
Sanyo,058,185,185,1,0,0,0,1
Zeranski,058,209,209,0,0,0,0,0
Ward,058,224,224,0,0,0,0,0
Chairman Lorenzo Pellicioli,059,25,27,0,0,0,0,0
Camelot Group Plc,059,38,40,1,1,1,1,1
West Greenwich Rhode,059,86,88,0,0,0,0,0
Gtech Holdings Corp,059,90,92,1,1,1,1,0
Lottomatica SpA,059,0,1,1,1,1,1,0
Chairman Lorenzo,059,25,26,0,0,0,0,0
Lorenzo Pellicioli,059,26,27,0,0,0,0,0
West Greenwich,059,86,87,0,0,0,0,0
Greenwich Rhode,059,87,88,0,0,0,0,0
Intralot SA,059,123,124,1,1,1,1,0
National Lottery,059,160,161,0,0,0,0,1
Andrew Frye,059,172,173,0,0,0,0,0
Frank Connelly,059,186,187,0,0,0,0,0
Katherine Snyder,059,190,191,0,0,0,0,0
Pellicioli,059,27,27,0,0,0,0,0
Pellicioli,059,44,44,0,0,0,0,0
Camelot,059,52,52,1,0,1,1,1
Lottomatica,059,79,79,1,0,1,1,0
Offers,059,137,137,0,0,0,0,0
Web,059,163,163,0,0,0,0,0
Frye,059,173,173,0,0,0,0,0
Milan,059,175,175,0,0,0,0,0
Connelly,059,187,187,0,0,0,0,0
Snyder,059,191,191,0,0,0,0,0
US District Judge James R,060,31,35,0,0,0,0,0
District Judge James R Spencer,060,32,36,0,0,0,0,0
US District Court Eastern District,060,314,318,0,0,0,0,0
US District Judge James,060,31,34,0,0,0,0,0
District Judge James R,060,32,35,0,0,0,0,0
Judge James R Spencer,060,33,36,0,0,0,0,0
Merrill Lynch And Co,060,218,221,1,1,1,1,0
Research In Motion Ltd,060,246,249,1,1,1,1,0
US District Court Eastern,060,314,317,0,0,0,0,0
District Court Eastern District,060,315,318,0,0,0,0,0
US District Judge,060,31,33,0,0,0,0,0
District Judge James,060,32,34,0,0,0,0,0
Judge James R,060,33,35,0,0,0,0,0
James R Spencer,060,34,36,0,0,0,0,0
Research In Motion,060,279,281,1,0,1,1,0
Research In Motion,060,302,304,1,0,1,1,0
US District Court,060,314,316,0,0,0,0,0
District Court Eastern,060,315,317,0,0,0,0,0
Court Eastern District,060,316,318,0,0,0,0,0
Palm Inc,060,0,1,1,1,1,1,1
NTP Inc,060,7,8,1,1,1,1,1
US District,060,31,32,0,0,0,0,0
District Judge,060,32,33,0,0,0,0,0
Judge James,060,33,34,0,0,0,0,0
James R,060,34,35,0,0,0,0,0
R Spencer,060,35,36,0,0,0,0,0
Richmond Virginia,060,38,39,0,0,0,0,0
US Patent,060,50,51,0,0,0,0,0
Trademark Office,060,53,54,0,0,0,0,0
Mary Doyle,060,84,85,0,0,0,0,0
US Patent,060,166,167,0,0,0,0,0
Trademark Office,060,169,170,0,0,0,0,0
Lynch And,060,219,220,0,0,0,1,0
Motorola Inc,060,223,224,1,1,1,1,0
In Motion,060,247,248,0,0,0,1,0
US District,060,314,315,0,0,0,0,0
District Court,060,315,316,0,0,0,0,0
Court Eastern,060,316,317,0,0,0,0,0
Eastern District,060,317,318,0,0,0,0,0
Virginia Richmond,060,320,321,0,0,0,0,0
Palm,060,22,22,1,0,1,1,1
Treo,060,26,26,0,0,0,0,0
Spencer,060,36,36,0,0,0,0,0
Patent,060,51,51,0,0,0,0,0
Office,060,54,54,0,0,0,0,0
NTP,060,60,60,1,0,1,1,1
Spencer,060,62,62,0,0,0,0,0
Palm,060,64,64,1,0,1,1,1
Palm,060,86,86,1,0,1,1,1
NTP,060,103,103,1,0,1,1,1
NTP,060,125,125,1,0,1,1,1
Spencer,060,137,137,0,0,0,0,0
Palm,060,141,141,1,0,1,1,1
NTP,060,150,150,1,0,1,1,1
NTP,060,156,156,1,0,1,1,1
Patent,060,167,167,0,0,0,0,0
Office,060,170,170,0,0,0,0,0
Court,060,187,187,0,0,0,0,0
Appeals,060,189,189,0,0,0,0,0
NTP,060,193,193,1,0,1,1,1
Shares,060,196,196,0,0,0,0,0
Palm,060,198,198,1,0,1,1,1
Market,060,209,209,0,0,0,0,0
Spencer,060,233,233,0,0,0,0,0
Palm,060,244,244,1,0,1,1,1
BlackBerry,060,254,254,0,0,0,0,0
NTP,060,264,264,1,0,1,1,1
Five,060,287,287,0,0,0,0,0
Palm,060,293,293,1,0,1,1,1
NTP,060,308,308,1,0,1,1,1
Palm,060,311,311,1,0,1,1,1
District,060,318,318,0,0,0,0,0
MPC Capital AG,061,0,2,1,1,1,1,0
DZ Bank AG,061,148,150,0,1,1,1,0
June Approaching Target,061,284,286,0,0,0,0,0
Axel Schroeder,061,129,130,0,0,0,0,0
Werner Eisenmann,061,143,144,0,0,0,0,0
DZ Bank,061,148,149,0,1,1,1,0
Bank AG,061,149,150,0,1,1,1,0
Frankfurt The,061,239,240,0,0,0,0,0
Chemie AG,061,281,282,1,1,1,1,0
June Approaching,061,284,285,0,0,0,0,0
Approaching Target,061,285,286,0,0,0,0,0
Assentus Bank,061,289,290,1,1,1,1,0
Net,061,27,27,0,0,0,0,1
Web,061,60,60,0,0,0,0,0
Sales,061,62,62,0,0,0,0,0
MPC,061,70,70,1,0,1,1,0
MPC,061,118,118,1,0,1,1,0
Eisenmann,061,144,144,0,0,0,0,0
Frankfurt,061,152,152,0,0,0,0,0
Still,061,161,161,0,0,0,0,0
MPC,061,173,173,1,0,1,1,0
MPC,061,207,207,1,0,1,1,0
MPC,061,268,268,1,0,1,1,0
MPC,061,287,287,1,0,1,1,0
Its,061,316,316,0,0,0,0,0
Zinc Silver Gain Peru,062,254,257,0,0,0,0,1
Newmont Gold Corp,062,49,51,1,1,1,1,1
Minera Antamina Peru,062,80,82,0,0,0,0,1
BHP Billiton Plc,062,155,157,1,1,1,1,0
Zinc Silver Gain,062,254,256,0,0,0,0,0
Silver Gain Peru,062,255,257,0,0,0,0,1
New York Mercantile,062,336,338,0,0,0,0,0
Mines Ministry,062,59,60,0,0,0,0,0
Minera Antamina,062,80,81,0,0,0,0,0
Antamina Peru,062,81,82,0,0,0,0,1
The Andean,062,110,111,0,0,0,0,0
BHP Vice,062,158,159,0,0,1,1,0
Peter Worthington,062,161,162,0,0,0,0,0
Lima There,062,168,169,0,0,0,0,0
BHP Billiton,062,177,178,1,0,1,1,0
Zinc Silver,062,254,255,0,0,0,0,0
Silver Gain,062,255,256,0,0,0,0,0
Gain Peru,062,256,257,0,0,0,0,1
York Mercantile,062,337,338,0,0,0,0,0
Gold,062,25,25,0,0,0,1,1
Yanacocha,062,54,54,0,0,0,0,1
Energy,062,57,57,0,0,0,0,0
Ministry,062,60,60,0,0,0,0,0
Copper,062,66,66,0,0,0,0,0
Andean,062,111,111,0,0,0,0,0
Cabinet,062,144,144,0,0,0,0,0
Jorge,062,146,146,0,0,0,0,0
Castillo,062,148,148,0,0,0,0,0
Worthington,062,162,162,0,0,0,0,0
Antamina,062,185,185,0,0,0,0,0
Production,062,191,191,0,0,0,0,0
Yanacocha,062,193,193,0,0,0,0,1
Newmont,062,224,224,1,0,1,1,0
Newmont,062,225,225,1,0,1,1,0
Shares,062,247,247,0,0,0,0,0
Iron,062,299,299,0,0,0,0,0
Copper,062,314,314,0,0,0,0,0
Comex,062,332,332,0,0,0,0,0
Gold,062,340,340,0,0,0,1,1
Newmont Gold Corp,063,19,21,1,1,1,1,1
Oscar Gonzalez Rocha,063,154,156,0,0,0,0,0
Southern Copper Corp,063,161,163,1,1,1,1,0
Barrick Gold Corp,063,196,198,1,1,1,1,1
Mines Ministry,063,58,59,0,0,0,0,0
The Andean,063,119,120,0,0,0,0,0
Oscar Gonzalez,063,154,155,0,0,0,0,0
Gonzalez Rocha,063,155,156,0,0,0,0,0
Yanacocha,063,24,24,0,0,0,0,0
Output,063,34,34,0,0,0,0,1
Yanacocha,063,49,49,0,0,0,0,0
Energy,063,56,56,0,0,0,0,0
Ministry,063,59,59,0,0,0,0,0
Web,063,67,67,0,0,0,0,0
Copper,063,69,69,0,0,0,1,0
Tintaya,063,86,86,0,0,0,0,0
Andean,063,120,120,0,0,0,0,0
Everyone,063,143,143,0,0,0,0,0
But,063,174,174,0,0,0,0,0
Newmont,063,185,185,1,0,1,1,0
Silver,063,209,209,0,0,0,0,0
Tin,063,233,233,0,0,0,0,0
Freeport-McMoRan Copper And Gold Inc,064,79,83,1,1,1,1,1
Sociedad Mineral El Brocal SA,064,115,119,1,1,1,1,0
Newmont Gold Corp,064,31,33,1,1,1,1,1
Copper And Gold,064,80,82,0,0,0,1,1
Mineral El Brocal,064,116,118,0,0,0,1,0
Phelps Dodge Corp,064,149,151,1,1,1,1,0
Minera Yanacocha,064,14,15,0,0,0,0,0
Isaac Cruz,064,21,22,0,0,0,0,0
Lima The,064,67,68,0,0,0,0,0
Copper And,064,80,81,0,0,0,1,0
And Gold,064,81,82,0,0,0,1,1
FCX Mines,064,84,85,0,0,0,0,0
Mineral El,064,116,117,0,0,0,1,0
El Brocal,064,117,118,0,0,0,1,0
Cerro Verde,064,153,154,0,0,0,0,0
Alex Emery,064,215,216,0,0,0,0,0
Steve Stroth,064,229,230,0,0,0,0,0
Yanacocha,064,15,15,0,0,0,0,0
Cruz,064,22,22,0,0,0,0,0
Output,064,29,29,0,0,0,0,1
Yanacocha,064,36,36,0,0,0,0,0
Cruz,064,59,59,0,0,0,0,0
Grasberg,064,73,73,0,0,0,0,0
Mines,064,85,85,0,0,0,0,0
Yanacocha,064,87,87,0,0,0,0,0
Cruz,064,105,105,0,0,0,0,0
We're,064,120,120,0,0,0,0,0
Copper,064,131,131,0,0,0,1,0
Verde,064,154,154,0,0,0,0,0
Cruz,064,163,163,0,0,0,0,0
Companies,064,165,165,0,0,0,0,0
Cruz,064,192,192,0,0,0,0,0
Emery,064,216,216,0,0,0,0,0
Stroth,064,230,230,0,0,0,0,0
Paul Royalty Fund LP,065,74,77,1,1,1,1,0
Pharming Group NV,065,0,2,1,1,1,1,1
Paul Royalty Fund,065,105,107,1,1,1,1,0
Leiden Netherlands-,065,53,54,0,0,0,0,0
Royalty Fund,065,75,76,0,1,1,1,0
Amsterdam Midkap,065,241,242,0,0,0,0,0
Netherlands-,065,54,54,0,0,0,0,0
Pharming,065,94,94,1,0,1,1,1
Pharming,065,133,133,1,0,1,1,1
Pharming,065,135,135,1,0,1,1,1
Rhucin,065,164,164,0,0,0,0,0
Pharming,065,197,197,1,0,1,1,1
Shares,065,220,220,0,0,0,0,0
Pharming,065,222,222,1,0,1,1,1
Pharming,065,250,250,1,0,1,1,1
Natural Resources Secretary Angelo Reyes,066,26,30,0,0,0,0,0
Sumitomo Metal Mining Co,066,14,17,1,1,1,1,0
Natural Resources Secretary Angelo,066,26,29,0,0,0,0,0
Resources Secretary Angelo Reyes,066,27,30,0,0,0,0,0
Natural Resources Secretary,066,26,28,0,0,0,0,0
Resources Secretary Angelo,066,27,29,0,0,0,0,0
Secretary Angelo Reyes,066,28,30,0,0,0,0,0
The Southeast Asian,066,98,100,0,0,0,0,0
Gold Production Gold,066,225,227,0,0,0,0,1
Oceana Gold Ltd,066,238,240,1,1,1,1,1
CGA Mining Ltd,066,243,245,1,1,1,1,0
Metal Mining,066,15,16,0,0,0,1,0
Natural Resources,066,26,27,0,1,1,1,0
Resources Secretary,066,27,28,0,0,0,1,0
Secretary Angelo,066,28,29,0,0,0,0,0
Angelo Reyes,066,29,30,0,0,0,0,0
The Southeast,066,98,99,0,0,0,0,0
Southeast Asian,066,99,100,0,0,0,0,0
Perth Australia,066,157,158,0,0,0,0,0
Philippines When,066,171,172,0,0,0,0,0
Gold Production,066,225,226,0,0,0,1,1
Production Gold,066,226,227,0,0,0,1,1
Philippine,066,0,0,0,0,0,0,1
Reyes,066,30,30,0,0,0,0,0
Philippine,066,32,32,0,0,0,0,1
Gold,066,71,71,0,0,0,1,1
Miners,066,124,124,0,0,0,0,0
Reyes,066,150,150,0,0,0,0,0
Big,066,165,165,0,0,0,0,0
Reyes,066,203,203,0,0,0,0,0
New,066,205,205,0,0,0,0,0
Reyes,066,223,223,0,0,0,0,0
Gold,066,227,227,0,0,0,1,1
Philippine,066,233,233,0,0,0,0,1
Reyes,066,252,252,0,0,0,0,0
Motion Picture Association,067,53,55,0,0,0,0,0
US House Ways,067,64,66,0,0,0,0,0
Time Warner Inc,067,103,105,1,1,1,1,0
Walt Disney Co,067,110,112,1,1,1,1,0
Dan Glickman,067,48,49,0,0,0,0,0
Motion Picture,067,53,54,0,0,0,0,0
Picture Association,067,54,55,0,0,0,0,0
US House,067,64,65,0,0,0,0,0
House Ways,067,65,66,0,0,0,0,0
The US,067,70,71,0,0,0,0,0
Warner Bros,067,107,108,1,1,1,1,0
American Publishers,067,190,191,0,0,0,0,0
Patricia Schroeder,067,195,196,0,0,0,0,0
Democratic Congresswoman,067,199,200,0,0,0,0,0
DVDs,067,9,9,0,0,0,0,1
Glickman,067,49,49,0,0,0,0,0
Association,067,55,55,0,0,0,0,0
Ways,067,66,66,0,0,0,0,0
Means,067,68,68,0,0,0,0,0
Glickman,067,167,167,0,0,0,0,0
Also,067,184,184,0,0,0,0,0
Association,067,188,188,0,0,0,0,0
Congresswoman,067,200,200,0,0,0,0,0
ACE Aviation Holdings Inc,068,169,172,1,1,1,1,0
Porter Airlines Inc,068,0,2,1,1,1,1,1
BBD/B New York,068,123,125,0,0,0,0,0
Robert Deluce,068,58,59,0,0,0,0,0
Economic Club,068,64,65,0,0,0,0,0
Pearson International,068,93,94,0,1,1,1,0
Bombardier Inc,068,121,122,1,1,1,1,0
BBD/B New,068,123,124,0,0,0,0,0
LaGuardia Deluce,068,152,153,0,0,0,0,0
Jazz Air,068,161,162,1,0,0,0,0
Aviation Holdings,068,170,171,0,1,1,1,0
Montreal,068,18,18,0,0,0,0,1
Montreal,068,40,40,0,0,0,0,1
Deluce,068,59,59,0,0,0,0,0
Club,068,65,65,0,0,0,0,0
Porter,068,69,69,1,0,1,1,1
Deluce,068,96,96,0,0,0,0,0
Porter,068,136,136,1,0,1,1,1
Deluce,068,153,153,0,0,0,0,0
Montreal,068,177,177,0,0,0,0,1
Jazz,068,186,186,0,0,0,0,0
Montreal,068,206,206,0,0,0,0,1
Yves Saint Laurent,069,118,120,0,0,0,0,0
PPR SA,069,0,1,1,1,1,1,1
Gucci Group,069,61,62,1,1,1,1,0
Yves Saint,069,118,119,0,0,0,0,0
Saint Laurent,069,119,120,0,0,0,0,0
Francois-Henri Pinault,069,124,125,0,0,0,0,0
Emmanuel Soupre,069,168,169,0,0,0,0,0
Neuflize Gestion,069,174,175,1,0,0,0,0
Boucheron,069,16,16,0,0,0,0,1
Fnac,069,29,29,0,0,0,0,1
Net,069,34,34,0,0,0,0,0
That,069,69,69,0,0,0,0,0
Sales,069,84,84,0,0,0,0,0
PPR,069,92,92,1,0,1,1,1
Profitability,069,96,96,0,0,0,0,0
Boucheron,069,116,116,0,0,0,0,1
Pinault,069,125,125,0,0,0,0,0
Gucci,069,154,154,1,0,1,1,0
Soupre,069,169,169,0,0,0,0,0
PPR,069,184,184,1,0,1,1,1
Pinault,069,186,186,0,0,0,0,0
Progress Energy Trust,070,0,2,1,1,1,1,1
New York The,070,174,176,0,0,0,0,0
Sayer Energy Advisers,070,210,212,1,0,0,1,1
British Columbia,070,12,13,0,0,0,0,0
Progress Energy,070,27,28,1,0,1,1,1
Progress Energy,070,79,80,1,0,1,1,1
Greg Kist,070,82,83,0,0,0,0,0
Progress Energy,070,126,127,1,0,1,1,1
York The,070,175,176,0,0,0,0,0
Alberta,070,16,16,0,0,0,0,0
Kist,070,83,83,0,0,0,0,0
This,070,104,104,0,0,0,0,0
Kist,070,124,124,0,0,0,0,0
Kist,070,146,146,0,0,0,0,0
Natural-gas,070,162,162,0,0,0,0,0
Take-Two Interactive Software Inc,071,43,46,1,1,1,1,0
Electronic Arts Inc,071,49,51,1,1,1,1,0
American Technology Research,071,103,105,0,0,0,0,0
THQ Inc,071,5,6,1,1,1,1,0
Microsoft Corp,071,10,11,1,1,1,1,0
Activision Inc,071,41,42,1,1,1,1,0
Interactive Software,071,44,45,0,0,0,1,0
American Technology,071,103,104,0,0,0,0,0
Technology Research,071,104,105,0,0,0,0,0
PJ McNealy,071,107,108,0,0,0,0,0
The San,071,134,135,0,0,0,0,0
Electronic Arts,071,148,149,1,0,1,1,0
Shares,071,0,0,0,0,0,0,1
THQ,071,19,19,1,0,1,1,0
Market,071,37,37,0,0,0,0,0
Game,071,55,55,0,0,0,0,1
Microsoft,071,59,59,1,0,1,1,0
Research,071,105,105,0,0,0,0,0
McNealy,071,108,108,0,0,0,0,0
McNealy,071,132,132,0,0,0,0,0
THQ,071,142,142,1,0,1,1,0
Shares,071,146,146,0,0,0,0,1
Activision,071,162,162,1,0,1,1,0
Take-Two,071,175,175,1,0,1,1,0
Nortel Networks Corp,072,18,20,1,1,1,1,1
Peter J Brennan,072,176,178,0,0,0,0,0
Qualcomm Inc,072,0,1,1,1,1,1,1
NRTLQ North,072,21,22,0,0,0,0,0
European Union,072,86,87,0,0,0,0,0
Peter J,072,176,177,0,0,0,0,0
J Brennan,072,177,178,0,0,0,0,0
David Scanlan,072,192,193,0,0,0,0,0
Cesca Antonelli,072,197,198,0,0,0,0,0
Nortel,072,29,29,1,0,1,1,1
Qualcomm,072,44,44,1,0,1,1,1
Qualcomm,072,54,54,1,0,1,1,1
Nortel,072,66,66,1,0,1,1,1
Qualcomm,072,69,69,1,0,1,1,1
Nokia,072,103,103,1,0,0,0,0
Shares,072,119,119,0,0,0,0,0
Qualcomm,072,121,121,1,0,1,1,1
Market,072,136,136,0,0,0,0,0
They've,072,139,139,0,0,0,0,0
Shares,072,145,145,0,0,0,0,0
Nortel,072,148,148,1,0,1,1,1
Qualcomm,072,161,161,1,0,1,1,1
Brennan,072,178,178,0,0,0,0,0
Angeles,072,181,181,0,0,0,0,0
Scanlan,072,193,193,0,0,0,0,0
Antonelli,072,198,198,0,0,0,0,0
Goldman Sachs Capital Partners,073,178,181,1,1,1,1,0
Richard E Schaden,073,47,49,0,0,0,0,0
Texas Pacific Group,073,171,173,1,1,1,1,0
Bain Capital LLC,073,174,176,1,1,1,1,0
Quiznos LLC,073,0,1,1,1,1,1,1
Burger King,073,9,10,1,0,0,0,1
Greg Brenneman,073,14,15,0,0,0,0,0
TurnWorks Inc,073,22,23,1,1,1,1,0
Richard E,073,47,48,0,0,0,0,0
E Schaden,073,48,49,0,0,0,0,0
Burger King,073,96,97,1,0,0,0,1
Burger King,073,151,152,1,0,0,0,1
May It,073,166,167,0,0,0,0,0
Sachs Capital,073,179,180,0,1,1,1,0
Diageo Plc,073,186,187,1,1,1,1,0
Brenneman,073,15,15,0,0,0,0,0
Quiznos,073,35,35,1,0,1,1,1
Brenneman,073,45,45,0,0,0,0,0
Schaden,073,49,49,0,0,0,0,0
This,073,57,57,0,0,0,0,0
Brenneman,073,68,68,0,0,0,0,0
TurnWorks,073,131,131,1,0,1,1,0
Quiznos,073,143,143,1,0,1,1,1
Federal Tariffs Service,074,21,23,0,0,0,0,1
OAO Transneft,074,0,1,1,1,1,1,0
Federal Tariffs,074,21,22,0,0,0,0,1
Tariffs Service,074,22,23,0,0,0,0,1
Pacific Ocean,074,46,47,0,0,0,0,0
Natalia Kazakova,074,75,76,0,0,0,0,0
MDM Bank,074,81,82,1,1,1,1,0
Yuriy Humber,074,134,135,0,0,0,0,0
Daniel Tilles,074,148,149,0,0,0,0,0
Service,074,23,23,0,0,0,0,0
Web,074,28,28,0,0,0,0,0
Siberia,074,43,43,0,0,0,0,0
Ocean,074,47,47,0,0,0,0,0
Transneft,074,53,53,1,0,1,1,0
Kazakova,074,76,76,0,0,0,0,0
Export,074,102,102,0,0,0,0,0
All,074,109,109,0,0,0,0,0
Humber,074,135,135,0,0,0,0,0
Tilles,074,149,149,0,0,0,0,0
RCS MediaGroup SpA,075,2,4,1,1,1,1,1
Deutsche Bank AG,075,212,214,1,1,1,1,0
Alessandro Baj Badino,075,216,218,0,0,0,0,0
Recoletos It,075,91,92,0,0,0,0,1
Recoletos The,075,129,130,0,0,0,0,1
Valentina Romitelli,075,154,155,0,0,0,0,0
UBS AG,075,157,158,1,1,1,1,0
Alessandro Baj,075,216,217,0,0,0,0,0
Baj Badino,075,217,218,0,0,0,0,0
The Italian,075,237,238,0,0,0,0,0
Unedisa Group,075,242,243,0,1,1,1,0
El Mundo,075,246,247,0,0,0,0,0
El Pais,075,254,255,0,0,0,0,0
Shares,075,0,0,0,0,0,0,1
RCS,075,5,5,0,0,1,1,1
Grupo,075,25,25,0,0,0,0,0
Marca,075,31,31,0,0,0,0,0
RCS,075,40,40,1,0,1,1,1
Milan,075,52,52,0,0,0,0,0
RCS,075,82,82,1,0,1,1,1
RCS,075,111,111,1,0,1,1,1
RCS,075,150,150,1,0,1,1,1
Romitelli,075,155,155,0,0,0,0,0
Milan,075,160,160,0,0,0,0,0
RCS,075,177,177,1,0,1,1,1
Romitelli,075,189,189,0,0,0,0,0
RCS,075,194,194,1,0,1,1,1
Badino,075,218,218,0,0,0,0,0
Italian,075,238,238,0,0,0,0,0
Reed Elsevier Plc,076,2,4,1,1,1,1,1
Houghton Mifflin Co,076,125,127,1,1,1,1,0
Credit Suisse,076,18,19,0,0,0,0,0
Robert Lambert,076,50,51,0,0,0,0,0
McGraw-Hill Cos,076,123,124,1,1,1,1,0
Pearson Plc,076,129,130,1,1,1,1,0
Crispin Davis,076,146,147,0,0,0,0,0
Kluwer NV,076,177,178,1,1,1,1,0
Mark Herlihy,076,186,187,0,0,0,0,0
Mherlihy1@bloombergnet To,076,191,192,0,0,0,0,0
Zimri Smith,076,200,201,0,0,0,0,0
Shares,076,0,0,0,0,0,0,0
LexisNexis,076,10,10,0,0,0,0,0
Harcourt,076,13,13,0,0,0,0,0
Suisse,076,19,19,0,0,0,0,0
Reed,076,40,40,1,0,1,1,1
Lambert,076,51,51,0,0,0,0,0
Reed,076,59,59,1,0,1,1,1
Shares,076,86,86,0,0,0,0,0
Reed,076,88,88,1,0,1,1,1
Elsevier,076,89,89,0,0,0,1,1
Reed,076,117,117,1,0,1,1,1
Reed,076,142,142,1,0,1,1,1
Internet,076,157,157,0,0,0,0,0
Reed,076,165,165,1,0,1,1,1
Herlihy,076,187,187,0,0,0,0,0
Smith,076,201,201,0,0,0,0,0
Reliant Energy Inc,077,0,2,1,1,1,1,1
PJM Interconnection LLC,077,87,89,1,1,1,1,0
Intercontinental Exchange Inc,077,110,112,1,1,1,1,0
Mark Jacobs Texas,077,202,204,0,0,0,0,0
Contract Adjustments Shares,077,232,234,0,0,0,0,0
Nathan Judge,077,142,143,0,0,0,0,0
Atlantic Equities,077,147,148,1,1,1,1,0
Joel Staff,077,154,155,0,0,0,0,0
Mark Jacobs,077,202,203,0,0,0,0,0
Jacobs Texas,077,203,204,0,0,0,0,0
Contract Adjustments,077,232,233,0,0,0,0,0
Adjustments Shares,077,233,234,0,0,0,0,0
Reliant,077,49,49,1,0,1,1,1
Revenue,077,55,55,0,0,0,0,0
Reliant,077,62,62,1,0,1,1,1
Judge,077,143,143,0,0,0,0,0
Staff,077,155,155,0,0,0,0,0
Reliant,077,184,184,1,0,1,1,1
Staff,077,188,188,0,0,0,0,0
Reliant,077,223,223,1,0,1,1,1
Shares,077,234,234,0,0,0,0,0
Reliant,077,236,236,1,0,1,1,1
Before,077,252,252,0,0,0,0,0
British American Tobacco Plc,078,180,183,1,1,1,1,0
September Stellenbosch South,078,50,52,0,0,0,0,0
Absa Group Ltd,078,98,100,1,1,1,1,0
Sage Group Ltd,078,116,118,1,1,1,1,0
Momentum Group Ltd,078,122,124,1,1,1,1,0
Currency Boost Shares,078,195,197,0,0,0,0,0
Remgro Ltd,078,0,1,1,1,1,1,1
September Stellenbosch,078,50,51,0,0,0,0,0
Stellenbosch South,078,51,52,0,0,0,0,0
Barclays Plc,078,102,103,1,1,1,1,0
American Tobacco,078,181,182,0,0,0,1,0
Currency Boost,078,195,196,0,0,0,0,0
Boost Shares,078,196,197,0,0,0,0,0
African,078,5,5,0,0,0,0,0
Net,078,31,31,0,0,0,0,0
Remgro,078,54,54,1,0,1,1,1
Last,078,77,77,0,0,0,0,0
Remgro,078,125,125,1,0,1,1,1
Net,078,151,151,0,0,0,0,0
Remgro,078,173,173,1,0,1,1,1
Remgro,078,175,175,1,0,1,1,1
Shares,078,197,197,0,0,0,0,0
Remgro,078,199,199,1,0,1,1,1
Earnings,078,228,228,0,0,0,0,0
Remy Cointreau SA,079,0,2,1,1,1,1,1
Fortune Brands Inc,079,14,16,1,1,1,1,1
Maxxium Worldwide BV,079,44,46,1,1,1,1,0
Edrington Group Ltd,079,58,60,1,1,1,1,0
Pernod Ricard SA,079,112,114,1,1,1,1,0
Louis XIII,079,33,34,0,0,0,0,0
Jim Beam,079,66,67,0,0,0,0,0
Joelle Jezequel,079,87,88,0,0,0,0,0
Diageo Plc,079,116,117,1,1,1,1,0
Jean-Marie Laborde,079,142,143,0,0,0,0,0
Laurent Vallee,079,178,179,0,0,0,0,0
Richelieu Finance,079,184,185,1,0,0,0,0
The Heriard-Dubreuil,079,195,196,0,0,0,0,0
Asia Laborde,079,215,216,0,0,0,0,0
Emerging Markets,079,257,258,0,1,1,1,0
US European,079,283,284,0,0,0,0,0
Remy,079,29,29,1,0,1,1,1
Maxxium,079,49,49,1,0,1,1,0
Remy,079,55,55,1,0,1,1,1
Scottish,079,56,56,0,0,0,0,0
Fortune,079,62,62,1,0,1,1,1
Beam,079,67,67,0,0,0,0,0
Maxxium,079,78,78,1,0,1,1,0
Remy,079,83,83,1,0,1,1,1
Jezequel,079,88,88,0,0,0,0,0
Remy,079,104,104,1,0,1,1,1
Remy,079,126,126,1,0,1,1,1
Laborde,079,143,143,0,0,0,0,0
Some,079,155,155,0,0,0,0,0
Remy,079,175,175,1,0,1,1,1
Cointreau,079,176,176,0,0,0,1,0
Vallee,079,179,179,0,0,0,0,0
Heriard-Dubreuil,079,196,196,0,0,0,0,0
Remy,079,200,200,1,0,1,1,1
Cognacs,079,204,204,0,0,0,0,0
Cointreau,079,207,207,0,0,0,1,0
Laborde,079,216,216,0,0,0,0,0
Remy,079,259,259,1,0,1,1,1
Revenue,079,273,273,0,0,0,0,0
Americas,079,276,276,0,0,0,0,0
Merrill Lynch And Co,080,151,154,1,1,1,1,0
Tien Yu Sieh,080,142,144,0,0,0,0,0
ReneSola Ltd,080,2,3,1,1,1,1,1
London The,080,46,47,0,0,0,0,0
China The,080,128,129,0,0,0,0,0
Tien Yu,080,142,143,0,0,0,0,0
Yu Sieh,080,143,144,0,0,0,0,0
Lynch And,080,152,153,0,0,0,1,0
Renee Lawrence,080,230,231,0,0,0,0,0
Daniel Tilles,080,244,245,0,0,0,0,0
Shares,080,0,0,0,0,0,0,1
Global,080,73,73,0,0,0,0,0
ReneSola,080,85,85,1,0,1,1,1
ReneSola,080,122,122,1,0,1,1,1
Sieh,080,144,144,0,0,0,0,0
Kong,080,147,147,0,0,0,0,0
