Persian Gulf,256,206,207,0,0,0,0
Alekperov,256,1,1,0,0,0,0
Russian,256,8,8,0,0,0,0
Iraq,256,15,15,0,0,0,0
Alekperov,256,30,30,0,0,0,0
Iraqi,256,35,35,0,0,0,0
Qurna-2,256,41,41,0,0,0,0
Lukoil,256,43,43,1,0,1,1
Dolgov,256,46,46,0,0,0,0
Moscow,256,51,51,0,0,0,0
Zebari,256,63,63,0,0,0,0
Alekperov,256,65,65,0,0,0,0
Lukoil,256,68,68,1,0,1,1
Iraqi,256,72,72,0,0,0,0
Hussein,256,81,81,0,0,0,0
US,256,93,93,0,0,0,0
ConocoPhillips,256,95,95,1,0,0,0
Iraq's,256,97,97,0,0,0,0
December,256,101,101,0,0,0,0
Russia's,256,103,103,0,0,0,0
Qurna-2,256,115,115,0,0,0,0
Qurna-2,256,128,128,0,0,0,0
Lukoil,256,138,138,1,0,1,1
By,256,140,140,0,0,0,0
Iraq,256,142,142,0,0,0,0
Arabia,256,153,153,0,0,0,0
Iran,256,155,155,0,0,0,0
Review,256,169,169,0,0,0,0
Russia,256,173,173,0,0,0,0
Iraqi,256,181,181,0,0,0,0
Zebari's,256,184,184,0,0,0,0
Moscow,256,187,187,0,0,0,0
Kudrin,256,196,196,0,0,0,0
Russian,256,202,202,0,0,0,0
Gulf,256,207,207,0,0,0,0
Chief Executive Officer Hakan Samuelsson,257,130,134,0,0,0,0
Chief Executive Officer Hakan,257,130,133,0,0,0,0
Executive Officer Hakan Samuelsson,257,131,134,0,0,0,0
Chief Executive Officer,257,130,132,0,0,0,0
Executive Officer Hakan,257,131,133,0,0,0,0
Officer Hakan Samuelsson,257,132,134,0,0,0,0
MAN AG,257,0,1,1,1,1,1
Scania AB,257,11,12,1,1,1,1
Ekkehard Schulz,257,54,55,0,0,0,0
Soedertaelje Sweden-based,257,64,65,0,0,0,0
ThyssenKrupp AG,257,80,81,1,1,1,1
Chief Executive,257,130,131,0,0,0,0
Executive Officer,257,131,132,0,0,0,0
Officer Hakan,257,132,133,0,0,0,0
Hakan Samuelsson,257,133,134,0,0,0,0
Wieland Schmitz,257,170,171,0,0,0,0
Volkswagen AG,257,194,195,1,1,1,1
Investor AB,257,198,199,1,1,1,1
German,257,3,3,0,0,0,0
SCVB,257,13,13,0,0,0,0
Swedish,257,28,28,0,0,0,0
Scania,257,34,34,1,0,1,1
MAN,257,41,41,1,0,1,1
Scania,257,44,44,1,0,1,1
Schulz,257,55,55,0,0,0,0
Swedish,257,60,60,0,0,0,0
Scania,257,66,66,1,0,1,1
Schulz,257,72,72,0,0,0,0
German,257,78,78,0,0,0,0
MAN,257,84,84,1,0,1,1
MAN,257,88,88,1,0,1,1
Swedish,257,97,97,0,0,0,0
Scania,257,109,109,1,0,1,1
Shareholders,257,111,111,0,0,0,0
Swedish,257,117,117,0,0,0,0
MAN,257,129,129,1,0,1,1
Samuelsson,257,134,134,0,0,0,0
Scania,257,140,140,1,0,1,1
Scania,257,165,165,1,0,1,1
MAN,257,168,168,1,0,1,1
Schmitz,257,171,171,0,0,0,0
Scania,257,180,180,1,0,1,1
Scania,257,189,189,1,0,1,1
January,257,192,192,0,0,0,0
VOW,257,196,196,0,0,0,0
Scania,257,201,201,1,0,1,1
MAN,257,206,206,1,0,1,1
Ambac Financial Group Inc,258,4,7,1,1,1,1
Security Capital Assurance Ltd,258,122,125,1,1,1,1
New York Stock Exchange,258,178,181,0,0,0,0
Assured Guaranty Ltd,258,117,119,1,1,1,1
New York Stock,258,178,180,0,0,0,0
York Stock Exchange,258,179,181,0,0,0,0
MBIA Inc,258,0,1,1,1,1,1
Financial Group,258,5,6,0,1,1,1
Calyon Securities,258,11,12,1,1,1,1
Harry Fong,258,55,56,0,0,0,0
The Calyon,258,112,113,0,0,0,1
Capital Assurance,258,123,124,0,0,0,1
Security Capital,258,156,157,1,1,1,1
New York,258,178,179,0,0,0,0
York Stock,258,179,180,0,0,0,0
Stock Exchange,258,180,181,0,0,0,0
Assured Guaranty,258,192,193,1,0,1,1
Security Capital,258,201,202,1,1,1,1
MBI,258,2,2,0,0,0,0
ABKFQ,258,8,8,0,0,0,0
Fong,258,56,56,0,0,0,0
All,258,62,62,0,0,0,0
Bond,258,71,71,0,0,0,0
MBIA,258,92,92,1,0,1,1
Ambac,258,105,105,1,0,1,1
Calyon,258,113,113,0,0,1,1
AGO,258,120,120,0,0,0,0
MBIA,258,145,145,1,0,1,1
Ambac,258,154,154,1,0,1,1
MBIA,258,165,165,1,0,1,1
Exchange,258,181,181,0,0,0,0
Ambac,258,184,184,1,0,1,1
Chief Executive Officer Jay Brown,259,64,68,0,0,0,0
Chief Executive Officer Jay,259,64,67,0,0,0,0
Executive Officer Jay Brown,259,65,68,0,0,0,0
Municipal Bond Insurance Association,259,106,109,0,0,0,0
MBIA Inc MBI,259,0,2,1,0,0,0
Armonk New York-based,259,43,45,0,0,0,0
Chief Executive Officer,259,64,66,0,0,0,0
Executive Officer Jay,259,65,67,0,0,0,0
Officer Jay Brown,259,66,68,0,0,0,0
Municipal Bond Insurance,259,106,108,0,0,0,0
Bond Insurance Association,259,107,109,0,0,0,0
Armonk New,259,43,44,0,0,0,0
New York-based,259,44,45,0,0,0,0
Chief Executive,259,64,65,0,0,0,0
Executive Officer,259,65,66,0,0,0,0
Officer Jay,259,66,67,0,0,0,0
Jay Brown,259,67,68,0,0,0,0
Gary Dunton,259,99,100,0,0,0,0
Municipal Bond,259,106,107,0,0,0,0
Bond Insurance,259,107,108,0,0,0,0
Insurance Association,259,108,109,0,0,0,0
Payouts,259,26,26,0,0,0,0
MBIA,259,46,46,1,0,0,0
Some,259,53,53,0,0,0,0
MBIA,259,62,62,1,0,0,0
Brown,259,68,68,0,0,0,0
Brown,259,78,78,0,0,0,0
MBIA,259,101,101,1,0,0,0
Association,259,109,109,0,0,0,0
MBIA,259,138,138,1,0,0,0
MBIA,259,172,172,1,0,0,0
Staff,259,174,174,0,0,0,0
Managing,259,182,182,0,0,0,0
MBIA,259,207,207,1,0,0,0
MediGene AG,260,0,1,1,1,1,1
Martinsried Germany-based,260,61,62,0,0,0,0
MDG,260,2,2,0,0,0,0
German,260,4,4,0,0,0,0
Germany-based,260,62,62,0,0,0,0
Sales,260,69,69,0,0,0,0
MediGene,260,77,77,1,0,1,1
European,260,95,95,0,0,0,0
Oracea,260,102,102,0,0,0,0
MediGene,260,132,132,1,0,1,1
Frankfurt,260,144,144,0,0,0,0
Chief Executive Officer Doug Hutcheson,261,73,77,0,0,0,0
Leap Wireless International Inc,261,17,20,1,1,1,1
Chief Executive Officer Doug,261,73,76,0,0,0,0
Executive Officer Doug Hutcheson,261,74,77,0,0,0,0
New York Stock Exchange,261,155,158,0,0,0,0
Nasdaq Stock Market The,261,174,177,0,0,0,0
MetroPCS Communications Inc,261,0,2,1,1,1,1
Chief Executive Officer,261,73,75,0,0,0,0
Executive Officer Doug,261,74,76,0,0,0,0
Officer Doug Hutcheson,261,75,77,0,0,0,0
Stanford Group Co,261,105,107,1,1,1,1
New York Stock,261,155,157,0,0,0,0
York Stock Exchange,261,156,158,0,0,0,0
Nasdaq Stock Market,261,174,176,0,0,0,0
Stock Market The,261,175,177,0,0,0,0
Wireless International,261,18,19,0,1,1,1
Chief Executive,261,73,74,0,0,0,0
Executive Officer,261,74,75,0,0,0,0
Officer Doug,261,75,76,0,0,0,0
Doug Hutcheson,261,76,77,0,0,0,0
Michael Nelson,261,109,110,0,0,0,0
New York,261,155,156,0,0,0,0
York Stock,261,156,157,0,0,0,0
Stock Exchange,261,157,158,0,0,0,0
San Diego-,261,161,162,0,0,0,0
Nasdaq Stock,261,174,175,0,0,0,0
Stock Market,261,175,176,0,0,0,0
Market The,261,176,177,0,0,0,0
PCS,261,3,3,0,0,0,0
US,261,11,11,0,0,0,0
LEAP,261,21,21,0,0,0,0
MetroPCS,261,35,35,1,0,1,1
Dallas-based,261,51,51,0,0,0,0
Leap,261,58,58,1,0,1,1
September,261,64,64,0,0,0,0
Leap,261,72,72,1,0,1,1
Hutcheson,261,77,77,0,0,0,0
Nelson,261,110,110,0,0,0,0
Leap,261,116,116,1,0,1,1
MetroPCS,261,118,118,1,0,1,1
Both,261,124,124,0,0,0,0
MetroPCS,261,142,142,1,0,1,1
Exchange,261,158,158,0,0,0,0
Diego-,261,162,162,0,0,0,0
Leap,261,164,164,1,0,1,1
Leap,261,182,182,1,0,1,1
MetroPCS,261,185,185,1,0,1,1
Leap,261,192,192,1,0,1,1
MetroPCS,261,198,198,1,0,1,1
Officials,261,211,211,0,0,0,0
Leap,261,225,225,1,0,1,1
Ambac Financial Group Inc,262,7,10,1,1,1,1
Security Capital Assurance Ltd,262,138,141,1,1,1,1
Armonk New York,262,133,135,0,0,0,0
MBIA Inc,262,3,4,1,1,1,1
Financial Group,262,8,9,0,1,1,1
Citigroup Inc,262,34,35,1,1,1,1
New York-based,262,52,53,0,0,0,0
Ratul Roy,262,89,90,0,0,0,0
Eduard Trampolsky,262,92,93,0,0,0,0
New York-based,262,121,122,0,0,0,0
Armonk New,262,133,134,0,0,0,0
New York,262,134,135,0,0,0,0
Capital Assurance,262,139,140,0,0,0,1
Bond,262,0,0,0,0,0,0
MBI,262,5,5,0,0,0,0
ABKFQ,262,11,11,0,0,0,0
Citigroup,262,37,37,1,0,1,1
Ambac,262,54,54,1,0,1,1
CDO,262,81,81,0,0,0,0
Roy,262,90,90,0,0,0,0
Trampolsky,262,93,93,0,0,0,0
Insurers,262,98,98,0,0,0,0
York-based,262,122,122,0,0,0,0
Ambac,262,130,130,1,0,1,1
MBIA,262,131,131,1,0,1,1
York,262,135,135,0,0,0,0
CDOs,262,167,167,0,0,0,0
MBIA,262,179,179,1,0,1,1
Ambac,262,185,185,1,0,1,1
CDOs,262,192,192,0,0,0,0
AAA,262,218,218,0,0,0,0
Zealand Oil And Gas,263,1,4,0,0,0,0
New Zealand's North Island,263,69,72,0,0,0,0
Australian Worldwide Exploration Ltd,263,103,106,1,1,1,1
NZ Oil And Gas,263,111,114,1,0,0,0
Zealand Oil And,263,1,3,0,0,0,0
Oil And Gas,263,2,4,0,0,0,0
New Zealand's North,263,69,71,0,0,0,0
Zealand's North Island,263,70,72,0,0,0,0
Mitsui And Co,263,108,110,1,1,1,1
Zealand Oil,263,1,2,0,0,0,0
Oil And,263,2,3,0,0,0,1
And Gas,263,3,4,0,0,0,1
New Zealand,263,55,56,0,0,0,0
New Zealand's,263,69,70,0,0,0,0
Zealand's North,263,70,71,0,0,0,0
North Island,263,71,72,0,0,0,0
Worldwide Exploration,263,104,105,0,0,0,1
Oil And,263,112,113,0,0,0,1
Taranui Its,263,119,120,0,0,0,0
Wellington Last,263,135,136,0,0,0,0
Tui The,263,149,150,0,0,0,0
NZO,263,6,6,0,0,0,0
Taranui-1,263,15,15,0,0,0,0
Taranaki,263,20,20,0,0,0,0
Logs,263,33,33,0,0,0,0
Wellington-based,263,47,47,0,0,0,0
Zealand,263,56,56,0,0,0,0
Island,263,72,72,0,0,0,0
Tui,263,97,97,0,0,0,0
Its,263,120,120,0,0,0,0
NZ$100,263,126,126,0,0,0,0
Last,263,136,136,0,0,0,0
Hector,263,143,143,0,0,0,0
New York Times Co,264,17,20,1,1,1,1
Dow Jones And Co,264,22,25,1,1,1,1
US Copyright Office The,264,116,119,0,0,0,0
US Copyright Office,264,116,118,0,0,0,0
Copyright Office The,264,117,119,0,0,0,0
Reed Elsevier Plc,264,154,156,1,1,1,1
Andrea Dworkin Their,264,201,203,0,0,0,0
York Times,264,18,19,0,0,0,1
Jones And,264,23,24,0,0,0,1
New York,264,90,91,0,0,1,1
US Copyright,264,116,117,0,0,0,0
Copyright Office,264,117,118,0,0,0,0
Office The,264,118,119,0,0,0,0
Charles Sims,264,141,142,0,0,0,0
Thomson Corp,264,158,159,1,1,1,1
Dialog Corp,264,162,163,1,1,1,1
Authors Guild,264,194,195,0,0,0,0
EL Doctorow,264,198,199,0,0,0,0
Andrea Dworkin,264,201,202,0,0,0,0
Dworkin Their,264,202,203,0,0,0,0
Michael Boni,264,205,206,0,0,0,0
Paul Aiken,264,227,228,0,0,0,0
Authors Guild,264,233,234,0,0,0,0
Freelance,264,0,0,0,0,0,0
York,264,91,91,0,0,0,1
We,264,133,133,0,0,0,0
Sims,264,142,142,0,0,0,0
TRI,264,160,160,0,0,0,0
One,264,164,164,0,0,0,0
Guild,264,195,195,0,0,0,0
Doctorow,264,199,199,0,0,0,0
Their,264,203,203,0,0,0,0
Boni,264,206,206,0,0,0,0
Aiken,264,228,228,0,0,0,0
Guild,264,234,234,0,0,0,0
Chief Executive Officer Carly Fiorina,265,11,15,0,0,0,0
Chief Executive Officer Carly,265,11,14,0,0,0,0
Executive Officer Carly Fiorina,265,12,15,0,0,0,0
New York Stock Exchange,265,140,143,0,0,0,0
Fox Business Network,265,4,6,0,0,0,0
Chief Executive Officer,265,11,13,0,0,0,0
Executive Officer Carly,265,12,14,0,0,0,0
Officer Carly Fiorina,265,13,15,0,0,0,0
Palo Alto California-based,265,25,27,0,0,0,0
Compaq Computer Corp,265,73,75,1,1,1,1
Fox Business Network,265,101,103,0,0,0,0
General Electric Co,265,113,115,1,1,1,1
New York Stock,265,140,142,0,0,0,0
York Stock Exchange,265,141,143,0,0,0,0
News Corp,265,0,1,1,1,1,1
Fox Business,265,4,5,0,0,0,0
Business Network,265,5,6,0,0,0,0
Hewlett-Packard Co,265,9,10,1,1,1,1
Chief Executive,265,11,12,0,0,0,0
Executive Officer,265,12,13,0,0,0,0
Officer Carly,265,13,14,0,0,0,0
Carly Fiorina,265,14,15,0,0,0,0
Palo Alto,265,25,26,0,0,0,0
Alto California-based,265,26,27,0,0,0,0
News Corp,265,44,45,1,1,1,1
Fox Business,265,101,102,0,0,0,0
Business Network,265,102,103,0,0,0,0
Bloomberg News,265,120,121,0,0,0,1
Bloomberg LP,265,124,125,1,1,1,1
News Corp,265,126,127,1,1,1,1
Class A,265,128,129,0,0,0,0
New York,265,140,141,0,0,0,0
York Stock,265,141,142,0,0,0,0
Stock Exchange,265,142,143,0,0,0,0
Fairfield Connecticut-based,265,153,154,0,0,0,0
General Electric,265,155,156,1,0,1,1
Network,265,6,6,0,0,0,0
Fiorina,265,15,15,0,0,0,0
Hewlett-Packard,265,28,28,1,0,1,1
CEO's,265,53,53,0,0,0,0
Hewlett-Packard,265,62,62,1,0,1,1
Fiorina,265,66,66,0,0,0,0
Fiorina,265,85,85,0,0,0,0
Network,265,103,103,0,0,0,0
CNBC,265,118,118,0,0,0,0
News,265,121,121,0,0,1,1
Exchange,265,143,143,0,0,0,0
Nexans SA,266,0,1,1,1,1,1
Madeco SA,266,20,21,1,1,1,1
Latin American,266,29,30,0,0,0,0
Santiago Chile-based,266,41,42,0,0,0,0
Olex Cables,266,93,94,0,0,0,0
Latin America,266,130,131,0,0,0,0
Pierre Boucheny,266,135,136,0,0,0,0
NEX,266,2,2,0,0,0,0
American,266,30,30,0,0,0,0
Nexans,266,32,32,1,0,1,1
Madeco,266,43,43,1,0,1,1
Paris-based,266,57,57,0,0,0,0
Chilean,266,68,68,0,0,0,0
French,266,81,81,0,0,0,0
Asia-Pacific,266,85,85,0,0,0,0
Cables,266,94,94,0,0,0,0
A$515,266,96,96,0,0,0,0
Nexans,266,100,100,1,0,1,1
Nexans,266,123,123,1,0,1,1
America,266,131,131,0,0,0,0
Kepler,266,133,133,0,0,0,0
Boucheny,266,136,136,0,0,0,0
But,266,145,145,0,0,0,0
Nexans,266,150,150,1,0,1,1
Madeco,266,156,156,1,0,1,1
OAO Novolipetsk Steel,267,0,2,1,1,1,1
Regulatory News Service,267,59,61,0,0,0,0
President Vladimir Putin,267,115,117,0,0,0,0
Vladimir Lisin,267,7,8,0,0,0,0
OAO Maxi-Group,267,18,19,1,1,1,1
Alisher Usmanov,267,23,24,0,0,0,0
Novolipetsk Steel,267,40,41,1,0,0,1
Regulatory News,267,59,60,0,0,0,0
News Service,267,60,61,0,0,0,0
Alfa Bank,267,63,64,1,1,1,1
Nikolai Maximov,267,108,109,0,0,0,0
President Vladimir,267,115,116,0,0,0,0
Vladimir Putin,267,116,117,0,0,0,0
Billionaire Usmanov,267,125,126,0,0,0,0
Russian,267,5,5,0,0,0,0
Lisin,267,8,8,0,0,0,0
Kommersant,267,21,21,0,0,0,0
Usmanov,267,24,24,0,0,0,0
Service,267,61,61,0,0,0,0
Maxi-Group,267,76,76,1,0,1,1
Russian,267,99,99,0,0,0,0
Maximov,267,109,109,0,0,0,0
Putin,267,117,117,0,0,0,0
Web,267,123,123,0,0,0,0
Usmanov,267,126,126,0,0,0,0
Maxi-Group,267,133,133,1,0,1,1
Kommersant,267,154,154,0,0,0,0
Pantaloon Retail India Ltd,268,0,3,1,1,1,1
Technopak Advisors Pvt,268,136,138,1,0,0,0
Retail India,268,1,2,0,0,0,1
Big Bazaar,268,17,18,1,0,0,0
Kishore Biyani,268,30,31,0,0,0,0
Pantaloon Retail,268,35,36,1,0,1,1
New Delhi,268,40,41,0,0,0,0
Big Bazaar,268,43,44,1,0,0,0
Big Bazaar,268,83,84,1,0,0,0
Big Bazaar,268,104,105,1,0,0,0
Big Bazaar,268,239,240,1,0,0,0
PF,268,4,4,0,0,0,0
We,268,21,21,0,0,0,0
Biyani,268,31,31,0,0,0,0
Delhi,268,41,41,0,0,0,0
Biyani,268,55,55,0,0,0,0
That,268,57,57,0,0,0,0
Biyani,268,75,75,0,0,0,0
Pantaloon,268,79,79,1,0,1,1
Biyani,268,99,99,0,0,0,0
Sales,268,121,121,0,0,0,0
India,268,126,126,0,0,0,1
Biyani,268,159,159,0,0,0,0
Pantaloon,268,161,161,1,0,1,1
Pantaloon,268,214,214,1,0,1,1
Kolkata,268,232,232,0,0,0,0
Biyani,268,257,257,0,0,0,0
Pantaloon,268,259,259,1,0,1,1
Chief Financial Officer Caroline Rook,269,123,127,0,0,0,0
Chief Financial Officer Caroline,269,123,126,0,0,0,0
Financial Officer Caroline Rook,269,124,127,0,0,0,0
Nasdaq Stock Market,269,46,48,0,0,0,0
Chief Financial Officer,269,123,125,0,0,0,0
Financial Officer Caroline,269,124,126,0,0,0,0
Officer Caroline Rook,269,125,127,0,0,0,0
PeopleSupport Inc,269,0,1,1,1,1,1
New York,269,20,21,0,0,0,0
Nasdaq Stock,269,46,47,0,0,0,0
Stock Market,269,47,48,0,0,0,0
Los Angeles,269,68,69,0,0,0,0
Chief Financial,269,123,124,0,1,1,1
Financial Officer,269,124,125,0,0,0,1
Officer Caroline,269,125,126,0,0,0,0
Caroline Rook,269,126,127,0,0,0,0
Philippines,269,11,11,0,0,0,0
York,269,21,21,0,0,0,0
Market,269,48,48,0,0,0,0
PeopleSupport,269,65,65,1,0,1,1
Angeles,269,69,69,0,0,0,0
Bloomberg,269,102,102,0,0,0,0
Six,269,107,107,0,0,0,0
Rook,269,127,127,0,0,0,0
Technology,269,132,132,0,0,0,0
For,269,141,141,0,0,0,0
Profit,269,164,164,0,0,0,0
Sales,269,178,178,0,0,0,0
Freeport-McMoRan Copper And Gold Inc,270,13,17,1,1,1,1
Peru's President Alan Garcia,270,75,78,0,0,0,0
Copper And Gold,270,14,16,0,0,0,1
Peru's President Alan,270,75,77,0,0,0,0
President Alan Garcia,270,76,78,0,0,0,0
Arequipa Cerro Verde,270,89,91,0,0,0,0
Copper And,270,14,15,0,0,0,1
And Gold,270,15,16,0,0,0,1
Cerro Verde,270,48,49,0,0,0,0
Mines Ministry,270,54,55,0,0,0,0
Peru's President,270,75,76,0,0,0,0
President Alan,270,76,77,0,0,0,0
Alan Garcia,270,77,78,0,0,0,0
Arequipa Cerro,270,89,90,0,0,0,0
Cerro Verde,270,90,91,0,0,0,0
September,270,11,11,0,0,0,0
FCX,270,18,18,0,0,0,0
Peruvian,270,23,23,0,0,0,0
Production,270,25,25,0,0,0,0
Freeport,270,35,35,1,0,0,0
Verde,270,49,49,0,0,0,0
Energy,270,52,52,0,0,0,0
Ministry,270,55,55,0,0,0,0
Garcia,270,78,78,0,0,0,0
Andean,270,86,86,0,0,0,0
Verde,270,91,91,0,0,0,0
Peru,270,103,103,0,0,0,0
New York Stock Exchange,271,184,187,0,0,0,0
PMI Group Inc,271,0,2,1,1,1,1
MGIC Investment Corp,271,58,60,1,1,1,1
Barclays Capital Inc,271,111,113,1,1,1,1
Walnut Creek California-based,271,152,154,0,0,0,0
New York Stock,271,184,186,0,0,0,0
York Stock Exchange,271,185,187,0,0,0,0
New York,271,15,16,0,0,0,0
September The,271,33,34,0,0,0,0
Seth Glasser,271,105,106,0,0,0,0
Walnut Creek,271,152,153,0,0,0,0
Creek California-based,271,153,154,0,0,0,0
New York,271,184,185,0,0,0,0
York Stock,271,185,186,0,0,0,0
Stock Exchange,271,186,187,0,0,0,0
US,271,5,5,0,0,0,0
York,271,16,16,0,0,0,0
MTG,271,61,61,0,0,0,0
MGIC,271,77,77,1,0,1,1
California,271,89,89,0,0,0,0
PMI,271,92,92,1,0,1,1
Florida,271,96,96,0,0,0,0
Glasser,271,106,106,0,0,0,0
Loss,271,119,119,0,0,0,0
PMI,271,155,155,1,0,1,1
Stagnant,271,161,161,0,0,0,0
PMI,271,175,175,1,0,1,1
Exchange,271,187,187,0,0,0,0
US,271,211,211,0,0,0,0
Russian Technologies Corp,272,57,59,1,1,1,1
Deutsche Bank AG,272,104,106,1,1,1,1
Renault SA,272,0,1,1,1,1,1
OAO AvtoVAZ,272,16,17,1,1,1,1
Carlos Ghosn,272,40,41,0,0,0,0
Sergei Chemezov,272,52,53,0,0,0,0
Russia They,272,74,75,0,0,0,0
Yelena Sakhnova,272,99,100,0,0,0,0
September Paris-based,272,147,148,0,0,0,0
Peugeot Citroen,272,160,161,1,0,0,0
The Russian,272,171,172,0,0,0,1
RNO,272,2,2,0,0,0,0
AVAZ,272,18,18,0,0,0,0
Ghosn,272,41,41,0,0,0,0
Chemezov,272,53,53,0,0,0,0
Togliatti,272,71,71,0,0,0,0
Renault,272,84,84,1,0,1,1
Sakhnova,272,100,100,0,0,0,0
Renault,272,109,109,1,0,1,1
Logan,272,116,116,0,0,0,0
AvtoVAZ,272,120,120,1,0,1,1
Carmakers,272,128,128,0,0,0,0
Russian,272,136,136,0,0,1,1
Renault,272,149,149,1,0,1,1
Moscow,272,155,155,0,0,0,0
French,272,158,158,0,0,0,0
UG,272,162,162,0,0,0,0
Russian,272,172,172,0,0,1,1
Ghosn,272,183,183,0,0,0,0
Togliatti,272,190,190,0,0,0,0
AvtoVAZ,272,197,197,1,0,1,1
Chief Executive Officer Sergei Bogdanchikov,273,28,32,0,0,0,0
Chief Executive Officer Sergei,273,28,31,0,0,0,0
Executive Officer Sergei Bogdanchikov,273,29,32,0,0,0,0
Yukos Oil Co,273,25,27,1,1,1,1
Chief Executive Officer,273,28,30,0,0,0,0
Executive Officer Sergei,273,29,31,0,0,0,0
Officer Sergei Bogdanchikov,273,30,32,0,0,0,0
OAO Rosneft,273,0,1,1,1,1,1
ROSN Russia's,273,2,3,0,0,0,0
Chief Executive,273,28,29,0,0,0,0
Executive Officer,273,29,30,0,0,0,0
Officer Sergei,273,30,31,0,0,0,0
Sergei Bogdanchikov,273,31,32,0,0,0,0
Russia's,273,3,3,0,0,0,0
Bogdanchikov,273,32,32,0,0,0,0
Rosneft,273,34,34,1,0,1,1
Yukos,273,44,44,1,0,1,1
Bogdanchikov,273,58,58,0,0,0,0
Rome,273,64,64,0,0,0,0
Bogdanchikov,273,83,83,0,0,0,0
We,273,85,85,0,0,0,0
Bogdanchikov,273,100,100,0,0,0,0
We're,273,118,118,0,0,0,0
Bogdanchikov,273,129,129,0,0,0,0
Rosneft,273,132,132,1,0,1,1
Yukos,273,137,137,1,0,1,1
Yukos,273,143,143,1,0,1,1
Rosneft,273,163,163,1,0,1,1
Bogdanchikov,273,172,172,0,0,0,0
Rosneft,273,187,187,1,0,1,1
Bogdanchikov,273,213,213,0,0,0,0
Rosneft,273,225,225,1,0,1,1
Rosneft,273,235,235,1,0,1,1
Bogdanchikov,273,248,248,0,0,0,0
Chief Executive Officer Sergei Bogdanchikov,274,203,207,0,0,0,0
Vice President Peter O'Brien,274,43,46,0,0,0,0
Chief Executive Officer Sergei,274,203,206,0,0,0,0
Executive Officer Sergei Bogdanchikov,274,204,207,0,0,0,0
OAO Yukos Oil,274,16,18,1,1,1,1
Vice President Peter,274,43,45,0,0,0,0
President Peter O'Brien,274,44,46,0,0,0,0
Chief Executive Officer,274,203,205,0,0,0,0
Executive Officer Sergei,274,204,206,0,0,0,0
Officer Sergei Bogdanchikov,274,205,207,0,0,0,0
OAO Rosneft,274,0,1,1,1,1,1
Vice President,274,43,44,0,0,0,0
President Peter,274,44,45,0,0,0,0
Peter O'Brien,274,45,46,0,0,0,0
UBS AG,274,53,54,1,1,1,1
Black Sea,274,136,137,0,0,0,0
Chief Executive,274,203,204,0,0,0,0
Executive Officer,274,204,205,0,0,0,0
Officer Sergei,274,205,206,0,0,0,0
Sergei Bogdanchikov,274,206,207,0,0,0,0
Bloomberg News,274,209,210,0,0,0,0
What,274,27,27,0,0,0,0
Russia,274,31,31,0,0,0,0
Rosneft,274,42,42,1,0,1,1
O'Brien,274,46,46,0,0,0,0
Moscow,274,56,56,0,0,0,0
Rosneft,274,66,66,1,0,1,1
Yukos,274,76,76,1,0,0,1
O'Brien,274,83,83,0,0,0,0
Rosneft,274,89,89,1,0,1,1
Capacity,274,113,113,0,0,0,0
O'Brien,274,123,123,0,0,0,0
Rosneft,274,125,125,1,0,1,1
Tuapse,274,129,129,0,0,0,0
Sea,274,137,137,0,0,0,0
Tuapse,274,160,160,0,0,0,0
Rosneft,274,165,165,1,0,1,1
Yukos,274,170,170,1,0,0,1
Rosneft,274,186,186,1,0,1,1
Bogdanchikov,274,207,207,0,0,0,0
News,274,210,210,0,0,0,0
In,274,214,214,0,0,0,0
Rosneft,274,219,219,1,0,1,1
Royal Dutch Shell Plc,275,0,3,1,1,1,1
Royal Dutch Shell,275,28,30,1,0,1,1
Royal Dutch Shell,275,139,141,1,0,1,1
Royal Dutch Shell,275,156,158,1,0,1,1
Royal Dutch Shell,275,176,178,1,0,1,1
Dutch Shell,275,1,2,0,0,0,1
OAO Tatneft,275,26,27,1,1,1,1
Vladlen Voskoboinikov,275,47,48,0,0,0,0
The Russian,275,88,89,0,0,0,0
Oman Canada,275,149,150,0,0,0,0
RDSA,275,4,4,0,0,0,0
Russia,275,16,16,0,0,0,0
Tatneft,275,49,49,1,0,1,1
We,275,62,62,0,0,0,0
Voskoboinikov,275,72,72,0,0,0,0
If,275,74,74,0,0,0,0
Russian,275,89,89,0,0,0,0
Tatarstan,275,92,92,0,0,0,0
Tatneft,275,94,94,1,0,1,1
Russia,275,118,118,0,0,0,0
Canada,275,150,150,0,0,0,0
Tatneft,275,154,154,1,0,1,1
Voskoboinikov,275,169,169,0,0,0,0
We're,275,171,171,0,0,0,0
Voskoboinikov,275,184,184,0,0,0,0
Scottish And Newcastle Plc,276,0,3,1,1,1,1
Baltic Beverages Holding AB,276,113,116,1,1,1,1
Scottish And Newcastle,276,42,44,1,0,1,1
Jens Peter Skaarup,276,77,79,0,0,0,0
Scottish And Newcastle,276,81,83,1,0,1,1
Scottish And Newcastle,276,103,105,1,0,1,1
Scottish And Newcastle,276,155,157,1,0,1,1
Amsterdam The British,276,195,197,0,0,0,0
And Newcastle,276,1,2,0,0,0,1
Carlsberg A/S,276,11,12,1,1,1,1
Jens Peter,276,77,78,0,0,0,0
Peter Skaarup,276,78,79,0,0,0,0
Heineken NV,276,95,96,1,1,1,1
Valby Denmark-based,276,107,108,0,0,0,0
Beverages Holding,276,114,115,0,0,0,1
Russia It's,276,121,122,0,0,0,0
